class,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14
-1,0.688737232,0.38091337,-0.446014734,0.542949964,-1.731367927,-1.854842462,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.003339305
1,0.688737232,-0.93444505,-0.471142612,0.542949964,0.170498593,-0.347964952,-0.066806206,0.954650376,1.157144352,1.769760393,1.087908224,0.237827652,0.092920371,0.380808765
-1,0.688737232,1.317198664,0.216356127,0.542949964,0.44219381,-0.347964952,0.979817135,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,1.633309294,-0.166602234
-1,0.688737232,-0.807805921,0.618402174,-1.783978455,-1.187977493,0.154327552,-0.615535872,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-8.42E-05,-0.195413339
1,0.688737232,-0.93444505,1.053617019,-1.783978455,0.170498593,-0.347964952,0.082711414,0.954650376,-0.864196415,-0.493886621,-0.919195184,-3.111173978,-0.837125771,-0.195413339
1,0.688737232,0.28297911,-0.454055655,0.542949964,0.44219381,-0.347964952,-0.664876687,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,0.319619118,-0.156998532
-1,0.688737232,-0.632199662,-0.780718068,0.542949964,-0.101196624,-0.347964952,-0.639458691,-1.047503908,1.157144352,0.329257748,-0.919195184,0.237827652,0.406810944,0.179131028
1,0.688737232,0.486445977,0.350036438,0.542949964,-0.101196624,1.661205062,0.606023084,0.954650376,1.157144352,1.975546485,1.087908224,0.237827652,-0.529047987,-0.195413339
-1,-1.451932543,-0.913338528,0.961146428,0.542949964,-1.187977493,-0.347964952,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.092920371,-0.003339305
1,0.688737232,0.430724761,-0.303288388,0.542949964,0.985584244,1.661205062,2.026440475,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.476732891,-0.072678031
1,0.688737232,-0.758838791,1.06165794,0.542949964,1.800669896,-0.347964952,-0.652915277,0.954650376,1.157144352,1.358188209,-0.919195184,0.237827652,-0.720870004,-0.119352021
1,-1.451932543,-0.392429578,1.7571976,0.542949964,0.985584244,1.661205062,0.830299514,0.954650376,1.157144352,-0.082314437,-0.919195184,0.237827652,-1.069637307,0.764956834
1,-1.451932543,1.274985621,-0.864142623,0.542949964,1.528974679,1.661205062,-0.540777062,0.954650376,1.157144352,1.769760393,1.087908224,0.237827652,1.487989584,-0.194260895
-1,-1.451932543,1.739329093,-0.956613213,-1.783978455,-1.731367927,-1.854842462,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.195413339
-1,0.688737232,0.641789976,-0.454055655,-1.783978455,-1.187977493,1.661205062,2.325475716,-1.047503908,-0.864196415,-0.493886621,1.087908224,-3.111173978,0.092920371,-0.195413339
1,0.688737232,0.641789976,-0.629950801,0.542949964,0.170498593,-0.347964952,-0.216323826,0.954650376,1.157144352,1.563974301,-0.919195184,0.237827652,0.011541333,0.707334623
-1,-1.451932543,-0.329110013,-0.546526246,0.542949964,0.44219381,-0.347964952,-0.590117877,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.023335397,-0.185809637
1,0.688737232,-1.046731744,0.953105507,0.542949964,0.44219381,-0.347964952,-0.216323826,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.3721027,0.228301981
1,0.688737232,0.669650584,-0.102265365,0.542949964,0.170498593,0.154327552,1.278852375,0.954650376,1.157144352,2.798690854,-0.919195184,0.237827652,-0.389541065,0.036996243
-1,0.688737232,0.409618239,-0.805845946,-1.783978455,-1.45967271,-0.347964952,-0.489941071,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.325431906,-0.194837117
1,0.688737232,-0.455749142,-0.906357458,0.542949964,-1.187977493,0.154327552,-0.664876687,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,-1.069637307,-0.195413339
-1,0.688737232,0.662896497,-0.612863844,-1.783978455,-0.101196624,-0.347964952,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.919195184,-3.111173978,1.255478049,-0.195413339
1,0.688737232,0.873961712,-0.872183544,0.542949964,0.170498593,1.661205062,-0.602079286,0.954650376,1.157144352,0.740829932,-0.919195184,0.237827652,0.209176139,-0.013327154
1,0.688737232,-0.864371398,0.551059461,0.542949964,-0.372891842,-0.347964952,-0.241741822,0.954650376,1.157144352,-0.288100529,-0.919195184,0.237827652,-0.604614236,1.686912199
-1,-1.451932543,-0.969904006,-0.705334434,0.542949964,0.170498593,-0.347964952,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.195413339
-1,-1.451932543,-0.336708361,-0.353544144,0.542949964,-0.101196624,-0.347964952,0.169431634,-1.047503908,1.157144352,-0.288100529,1.087908224,0.237827652,0.557943442,-0.193492599
-1,0.688737232,-0.843264877,-0.797805025,-1.783978455,1.528974679,-0.347964952,-0.466018252,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.139591165,-0.195413339
1,0.688737232,-0.280142883,0.073629781,0.542949964,1.800669896,-0.347964952,0.755540704,0.954650376,1.157144352,-0.082314437,-0.919195184,0.237827652,1.371733817,-0.194068821
-1,0.688737232,-0.392429578,-0.504311411,0.542949964,-1.187977493,0.154327552,-0.515359067,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,2.650547262,0.572882799
1,-1.451932543,-1.110051308,0.902849751,0.542949964,0.985584244,-0.347964952,-0.303044046,0.954650376,1.157144352,0.329257748,-0.919195184,0.237827652,-0.720870004,-0.09169336
1,-1.451932543,-0.702273313,0.224397048,0.542949964,0.985584244,-0.347964952,0.283065025,0.954650376,1.157144352,1.563974301,-0.919195184,0.237827652,-0.3721027,-0.148355201
-1,0.688737232,-0.674412705,-0.596782002,0.542949964,0.170498593,-0.347964952,-0.503397657,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.279098086,-0.195221265
1,0.688737232,-0.273388796,0.048501903,0.542949964,0.44219381,-0.347964952,2.624510956,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.66274212,-0.195413339
-1,0.688737232,-0.497962185,-0.512352332,-1.783978455,-0.372891842,-0.347964952,0.531264274,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.02316691,-0.195413339
-1,-1.451932543,-0.252282275,-0.62190988,0.542949964,0.985584244,-0.347964952,0.057293418,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,1.487989584,-0.195413339
-1,0.688737232,-0.730133921,-0.320375345,-1.783978455,0.170498593,-0.347964952,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.139591165,0.007800989
-1,-1.451932543,-0.596740706,-0.747549269,-1.783978455,-1.731367927,-1.854842462,-0.515359067,0.954650376,1.157144352,0.123471655,-0.919195184,0.237827652,-0.023335397,-0.167178456
-1,0.688737232,-0.575634184,-0.848060781,0.542949964,-0.101196624,-0.347964952,-0.365841446,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.3721027,-0.195221265
1,0.688737232,0.036454939,-0.604822923,-1.783978455,0.713889027,1.661205062,-0.652915277,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,1.21478853,-0.195413339
-1,0.688737232,1.394026402,-0.202776876,0.542949964,-1.187977493,0.154327552,-0.365841446,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.488358468,-0.195029191
1,-1.451932543,-0.265790449,-0.253032632,0.542949964,0.44219381,-0.347964952,-0.415182261,0.954650376,-0.864196415,-0.493886621,-0.919195184,-3.111173978,0.557943442,-0.195413339
-1,0.688737232,-0.519068707,-0.848060781,0.542949964,0.44219381,-0.347964952,-0.615535872,-1.047503908,1.157144352,-0.288100529,-0.919195184,0.237827652,0.511441135,-0.110132468
-1,0.688737232,-1.096543135,1.111913696,0.542949964,-1.731367927,-1.854842462,-0.540777062,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.604614236,-0.195413339
-1,0.688737232,-0.835666529,-0.722421391,-1.783978455,-0.916282276,-0.347964952,0.082711414,0.954650376,1.157144352,-0.288100529,-0.919195184,0.237827652,-0.023335397,-0.191571858
-1,0.688737232,-0.589986619,-0.705334434,0.542949964,0.170498593,-0.347964952,-0.590117877,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.430230584,-0.195413339
-1,0.688737232,-1.286501828,-0.135434163,0.542949964,-1.187977493,1.661205062,-0.540777062,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.3721027,-0.195413339
-1,0.688737232,-0.406782012,-0.554567167,0.542949964,-1.45967271,-0.347964952,-0.440600256,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.604614236,-0.195413339
1,0.688737232,1.40162475,-0.253032632,0.542949964,-0.372891842,-0.347964952,0.381746654,0.954650376,-0.864196415,-0.493886621,-0.919195184,-3.111173978,0.267304023,-0.195413339
-1,0.688737232,-0.681166792,-0.403799899,0.542949964,-1.731367927,-1.854842462,0.680781894,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.139591165,-0.190611488
1,-1.451932543,0.796289713,-0.546526246,-1.783978455,0.985584244,1.661205062,-0.627497282,0.954650376,1.157144352,4.239193499,1.087908224,0.237827652,1.57518141,0.041990168
1,0.688737232,0.304085632,4.094090245,0.542949964,1.800669896,1.661205062,-0.178944421,0.954650376,1.157144352,-0.288100529,1.087908224,0.237827652,1.923948713,-0.099376322
-1,0.688737232,-0.66006027,1.455663065,0.542949964,0.170498593,-0.347964952,-0.041388211,-1.047503908,-0.864196415,-0.493886621,-0.919195184,-3.111173978,-0.604614236,-0.195413339
-1,0.688737232,-1.088944787,0.048501903,0.542949964,0.985584244,-0.347964952,-0.552738472,0.954650376,1.157144352,-0.082314437,-0.919195184,0.237827652,-1.069637307,-0.188114526
-1,0.688737232,-0.104536624,-0.856101702,0.542949964,-1.45967271,1.661205062,-0.639458691,-1.047503908,-0.864196415,-0.493886621,1.087908224,-3.111173978,0.395185367,-0.195413339
-1,-1.451932543,-0.997764614,-0.805845946,0.542949964,0.170498593,-0.347964952,-0.427143671,0.954650376,1.157144352,0.53504384,1.087908224,0.237827652,-0.255846932,-0.194452969
-1,0.688737232,-0.455749142,-0.788758989,0.542949964,1.528974679,-0.347964952,-0.316500632,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.488358468,-0.195413339
-1,0.688737232,-0.23792984,-0.655078678,-1.783978455,0.170498593,-0.347964952,-0.216323826,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,-1.069637307,-0.152196681
1,0.688737232,-0.244683927,0.919936708,0.542949964,0.985584244,1.661205062,1.029157949,0.954650376,1.157144352,0.740829932,-0.919195184,0.237827652,1.145035069,-0.163144901
1,0.688737232,-0.470101577,-0.75559019,0.542949964,0.985584244,-0.347964952,-0.141565016,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,0.557943442,-0.195413339
-1,0.688737232,-0.681166792,-0.320375345,-1.783978455,-0.916282276,-0.347964952,-0.540777062,-1.047503908,1.157144352,-0.288100529,1.087908224,0.237827652,0.557943442,-0.180047416
-1,0.688737232,-0.442240968,1.656686088,0.542949964,0.713889027,-1.352549959,-0.664876687,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.255846932,0.017788839
1,0.688737232,1.921689439,0.400292193,0.542949964,0.170498593,1.661205062,0.120090819,0.954650376,1.157144352,1.769760393,1.087908224,0.237827652,-1.069637307,-0.140864313
-1,0.688737232,0.000151722,-0.88122958,0.542949964,-1.45967271,-0.347964952,-0.403220851,0.954650376,-0.864196415,-0.493886621,1.087908224,-3.111173978,4.324630318,-0.195413339
-1,-1.451932543,-0.533421141,1.556174577,0.542949964,-1.45967271,-0.347964952,-0.365841446,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.023335397,0.008569286
1,0.688737232,0.13523346,-0.320375345,-1.783978455,1.800669896,-0.347964952,0.281569849,0.954650376,1.157144352,0.123471655,1.087908224,0.237827652,1.139222281,-0.195413339
-1,0.688737232,0.669650584,-0.629950801,0.542949964,0.170498593,-0.347964952,-0.216323826,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.134717944
-1,-1.451932543,-1.173370873,-0.956613213,-1.783978455,-0.644587059,-1.854842462,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.569737505,-0.195413339
1,0.688737232,-0.645707836,-0.822932903,0.542949964,0.170498593,-0.347964952,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.488358468,-0.195413339
1,0.688737232,-0.413536099,-0.41184082,-1.783978455,1.528974679,-0.347964952,0.905058325,0.954650376,1.157144352,-0.288100529,-0.919195184,0.237827652,0.156861043,-0.195413339
-1,-1.451932543,-0.765592878,-0.873188659,0.542949964,-1.187977493,-0.347964952,-0.564699881,-1.047503908,-0.864196415,-0.493886621,1.087908224,-3.111173978,-0.232595779,-0.195413339
1,0.688737232,0.70510954,-0.848060781,-1.783978455,-0.372891842,-0.347964952,-0.515359067,0.954650376,1.157144352,0.123471655,-0.919195184,0.237827652,0.092920371,-0.003339305
1,-1.451932543,-0.46334749,0.785251283,0.542949964,-0.372891842,-0.347964952,-0.241741822,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.139591165,-0.166602234
-1,0.688737232,-0.976658093,-0.956613213,0.542949964,-1.45967271,-0.347964952,-0.515359067,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.232595779,-0.195413339
-1,0.688737232,0.000151722,-0.15252112,-1.783978455,-1.187977493,-0.347964952,-0.639458691,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,1.319418721,-0.195413339
-1,0.688737232,-0.406782012,-0.052009609,-1.783978455,0.170498593,0.154327552,0.082711414,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.092920371,0.036996243
-1,-1.451932543,-0.56128175,-0.705334434,0.542949964,-1.731367927,-1.854842462,-0.664876687,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.604614236,-0.195413339
-1,-1.451932543,0.057561461,-0.655078678,0.542949964,0.170498593,-0.347964952,-0.590117877,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,1.092719974,-0.171980307
-1,0.688737232,-1.173370873,-0.06005053,0.542949964,0.170498593,-0.347964952,-0.590117877,-1.047503908,-0.864196415,-0.493886621,-0.919195184,-3.111173978,-0.604614236,-0.195413339
1,-1.451932543,0.521904934,0.149013414,0.542949964,0.985584244,-0.347964952,-0.627497282,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,0.255678446,-0.195413339
1,0.688737232,-0.751240443,-0.446014734,-1.783978455,0.170498593,1.661205062,0.108129409,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.195413339
-1,-1.451932543,-1.152264351,1.095831854,0.542949964,-1.731367927,-1.854842462,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.185809637
1,0.688737232,-0.603494793,1.523005778,0.542949964,0.985584244,1.661205062,-0.190905831,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.3721027,-0.195413339
1,-1.451932543,-0.491208098,-0.856101702,0.542949964,0.170498593,1.661205062,-0.403220851,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,1.784441792,-0.195413339
-1,0.688737232,-0.455749142,1.556174577,-1.783978455,-0.916282276,1.661205062,-0.291082636,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-1.069637307,-0.19214808
-1,-1.451932543,-0.744486356,0.282693725,0.542949964,-0.372891842,-0.347964952,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.209176139,-0.003339305
-1,0.688737232,-0.723379835,-0.805845946,0.542949964,-0.101196624,-0.347964952,-0.515359067,0.954650376,-0.864196415,-0.493886621,1.087908224,-3.111173978,0.790454978,-0.195413339
-1,0.688737232,-0.497962185,-0.898316537,-1.783978455,0.170498593,-0.347964952,-0.216323826,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.139591165,-0.195413339
1,0.688737232,1.436239445,-0.915403494,-1.783978455,-0.916282276,-0.347964952,-0.590117877,0.954650376,1.157144352,1.769760393,-0.919195184,0.237827652,1.139222281,0.329332923
-1,0.688737232,-0.877879572,-0.956613213,0.542949964,0.170498593,-0.347964952,-0.515359067,-1.047503908,-0.864196415,-0.493886621,1.087908224,-3.111173978,-1.069637307,-0.195413339
-1,0.688737232,0.310839719,2.36026667,-1.783978455,0.170498593,-0.347964952,0.531264274,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.604614236,-0.195413339
1,-1.451932543,-0.730133921,1.372238511,0.542949964,1.528974679,-0.347964952,-0.652915277,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.604614236,0.063694534
-1,-1.451932543,1.40162475,-0.688247477,0.542949964,-1.187977493,1.158912559,-0.564699881,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.172364455
1,0.688737232,0.965141885,-0.898316537,-1.783978455,1.528974679,1.661205062,-0.141565016,0.954650376,1.157144352,1.152402116,-0.919195184,0.237827652,-0.488358468,-0.123385576
1,0.688737232,0.000151722,1.15412853,0.542949964,1.800669896,-0.347964952,1.278852375,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.195413339
-1,0.688737232,-0.920092615,-0.873188659,0.542949964,0.170498593,-0.347964952,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.186962082
1,-1.451932543,-1.075436613,0.961146428,0.542949964,-0.372891842,-0.347964952,-0.639458691,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.488358468,-0.195413339
1,-1.451932543,-0.350216535,1.958220623,0.542949964,1.800669896,1.661205062,0.257647029,0.954650376,1.157144352,-0.288100529,-0.919195184,0.237827652,-0.3721027,-0.193300525
1,0.688737232,0.796289713,-0.948572292,0.542949964,0.713889027,-0.347964952,-0.652915277,-1.047503908,1.157144352,-0.288100529,-0.919195184,-3.111173978,2.185524191,-0.195413339
